date,silica_concentrate
2017-06-20 22:00:00,2.810000000000002
2017-06-01 00:00:00,1.7299999999999995
2017-06-08 02:00:00,1.0600000000000018
2017-07-30 04:00:00,1.520000000000003
2017-05-01 06:00:00,1.77
2017-06-22 23:00:00,1.6800000000000053
2017-06-08 06:00:00,1.0600000000000018
2017-05-22 18:00:00,1.409999999999997
2017-05-22 09:00:00,3.860000000000011
2017-04-28 06:00:00,4.629999999999996
2017-06-12 13:00:00,1.810000000000002
2017-07-11 15:00:00,1.0
2017-05-16 07:00:00,1.1399999999999952
2017-07-12 19:00:00,1.0600000000000018
2017-04-28 18:00:00,3.0799999999999987
2017-07-12 09:00:00,1.289999999999998
2017-05-12 21:00:00,2.019999999999998
2017-06-12 08:00:00,1.8199999999999947
2017-05-28 03:00:00,2.1100000000000088
2017-05-28 13:00:00,1.0999999999999963
2017-06-03 18:00:00,1.1299999999999972
2017-07-07 15:00:00,1.2400000000000029
2017-05-19 17:00:00,1.8199999999999947
2017-05-21 08:00:00,4.823474341191666
2017-07-02 17:00:00,1.1100000000000043
2017-05-10 00:00:00,2.220000000000009
2017-06-29 23:00:00,1.7099999999999989
2017-08-18 16:00:00,4.860000000000011
2017-07-21 03:00:00,1.5099999999999962
2017-07-27 01:00:00,2.089999999999994
2017-07-21 06:00:00,1.2700000000000038
2017-06-15 04:00:00,2.1399999999999912
2017-06-09 14:00:00,2.0500000000000065
2017-06-13 18:00:00,2.0
2017-07-11 04:00:00,1.0200000000000022
2017-05-12 19:00:00,2.540000000000008
2017-07-10 12:00:00,1.2400000000000029
2017-05-29 03:00:00,1.4799999999999964
2017-07-09 18:00:00,1.0699999999999956
2017-06-20 00:00:00,1.92
2017-06-22 05:00:00,1.5999999999999988
2017-05-03 21:00:00,1.4900000000000038
2017-06-14 17:00:00,1.3600000000000063
2017-06-09 11:00:00,2.160000000000007
2017-04-28 20:00:00,1.810000000000002
2017-06-30 12:00:00,2.6700000000000044
2017-07-27 06:00:00,2.189999999999998
2017-05-19 23:00:00,1.0399999999999994
2017-04-26 20:00:00,2.120000000000004
2017-07-04 02:00:00,1.4799999999999964
2017-05-07 02:00:00,1.8999999999999968
2017-05-01 01:00:00,2.060000000000002
2017-07-10 10:00:00,1.3100000000000018
2017-07-11 22:00:00,1.2299999999999964
2017-06-06 14:00:00,1.6299999999999968
2017-05-03 18:00:00,2.540000000000008
2017-06-25 06:00:00,1.219999999999999
2017-05-26 06:00:00,1.560000000000002
2017-07-07 04:00:00,1.7799999999999951
2017-04-24 19:00:00,1.2700000000000038
2017-05-18 10:00:00,4.600000000000001
2017-07-15 22:00:00,1.460000000000002
2017-05-09 20:00:00,2.5199999999999947
2017-07-08 12:00:00,1.1800000000000046
2017-05-18 17:00:00,3.139999999999989
2017-07-04 01:00:00,1.59
2017-05-28 06:00:00,1.0999999999999963
2017-04-25 21:00:00,3.5800000000000045
2017-07-03 16:00:00,2.199999999999993
2017-06-06 10:00:00,2.2900000000000063
2017-05-06 17:00:00,3.040000000000006
2017-07-01 14:00:00,2.399999999999993
2017-05-12 18:00:00,1.5999999999999988
2017-05-24 23:00:00,4.210000000000005
2017-06-15 20:00:00,2.2799999999999905
2017-06-11 06:00:00,2.7699999999999934
2017-06-20 12:00:00,2.009999999999995
2017-05-13 13:00:00,3.3700693962500003
2017-05-02 13:00:00,1.8700000000000032
2017-05-15 00:00:00,4.29999999999999
2017-04-28 17:00:00,3.1442041949411115
2017-04-26 14:00:00,1.0999999999999963
2017-05-20 10:00:00,2.2799999999999905
2017-05-02 22:00:00,2.25
2017-07-17 00:00:00,1.1500000000000037
2017-06-29 06:00:00,1.7400000000000044
2017-06-20 09:00:00,2.3899999999999904
2017-07-10 07:00:00,3.0199999999999925
2017-05-21 20:00:00,1.3799999999999968
2017-05-03 23:00:00,1.5099999999999962
2017-07-15 14:00:00,1.8199999999999947
2017-05-29 17:00:00,1.0
2017-06-11 10:00:00,1.4799999999999964
2017-05-23 00:00:00,1.030000000000001
2017-05-13 18:00:00,3.5699306037500005
2017-06-28 17:00:00,2.2599999999999945
2017-07-30 14:00:00,2.9900000000000064
2017-05-30 17:00:00,1.6500000000000004
2017-06-12 15:00:00,1.8799999999999968
2017-06-07 03:00:00,3.7999999999999945
2017-05-26 22:00:00,1.2299999999999964
2017-06-10 07:00:00,2.0500000000000065
2017-05-08 00:00:00,4.340000000000004
2017-07-01 18:00:00,3.170000000000001
2017-07-02 12:00:00,2.0699999999999945
2017-05-12 02:00:00,1.689999999999998
2017-05-19 00:00:00,4.895676426046666
2017-07-27 05:00:00,2.089999999999994
2017-06-22 19:00:00,1.0500000000000025
2017-05-11 14:00:00,2.8999999999999906
2017-05-18 19:00:00,3.459999999999999
2017-05-15 19:00:00,2.0799999999999987
2017-05-25 05:00:00,0.969999999999999
2017-06-05 20:00:00,2.7200000000000126
2017-05-04 01:00:00,3.519999999999991
2017-06-26 23:00:00,2.6299999999999963
2017-05-27 20:00:00,1.2599999999999971
2017-06-05 10:00:00,4.149999999999987
2017-06-14 14:00:00,1.4699999999999998
2017-06-19 07:00:00,2.7599999999999936
2017-07-21 15:00:00,2.1100000000000088
2017-05-11 02:00:00,3.75
2017-06-03 06:00:00,1.889999999999992
2017-05-20 03:00:00,1.4300000000000048
2017-06-24 18:00:00,1.0200000000000022
2017-06-15 00:00:00,1.529999999999999
2017-05-16 04:00:00,0.9900000000000008
2017-06-18 07:00:00,2.300000000000008
2017-04-29 15:00:00,2.2799999999999905
2017-05-01 14:00:00,3.4199999999999977
2017-07-26 04:00:00,2.149999999999995
2017-05-31 21:00:00,2.4100000000000086
2017-05-14 12:00:00,1.910000000000004
2017-07-09 19:00:00,1.4699999999999998
2017-07-19 17:00:00,2.339999999999992
2017-06-02 04:00:00,2.2599999999999945
2017-05-06 12:00:00,5.200000000000016
2017-06-02 16:00:00,1.8500000000000023
2017-05-02 06:00:00,3.5
2017-06-30 17:00:00,1.7799999999999951
2017-06-26 00:00:00,3.9
2017-07-07 10:00:00,2.269999999999996
2017-07-08 03:00:00,1.289999999999998
2017-06-14 08:00:00,2.7200000000000126
2017-06-02 23:00:00,1.0900000000000027
2017-07-29 11:00:00,4.330000000000011
2017-07-18 22:00:00,2.0699999999999945
2017-06-01 15:00:00,1.219999999999999
2017-04-24 10:00:00,4.305372867910556
2017-07-13 03:00:00,2.240000000000005
2017-06-20 15:00:00,2.6399999999999904
2017-05-09 16:00:00,4.110000000000011
2017-05-10 04:00:00,4.769999999999989
2017-05-28 01:00:00,1.1899999999999982
2017-07-02 11:00:00,2.0699999999999945
2017-06-06 02:00:00,4.761298557158339
2017-05-01 17:00:00,3.830000000000007
2017-07-03 21:00:00,2.199999999999993
2017-05-12 15:00:00,2.3500000000000068
2017-06-13 21:00:00,2.6499999999999915
2017-06-08 14:00:00,1.6100000000000074
2017-06-05 08:00:00,3.0199999999999925
2017-07-25 21:00:00,2.019999999999998
2017-06-01 22:00:00,1.7900000000000025
2017-06-26 06:00:00,2.6100000000000096
2017-06-15 18:00:00,1.889999999999992
2017-06-12 16:00:00,2.1000000000000045
2017-06-23 21:00:00,1.689999999999998
2017-05-03 01:00:00,2.300000000000008
2017-06-25 02:00:00,1.2400000000000029
2017-05-28 09:00:00,1.0200000000000022
2017-05-22 12:00:00,2.2599999999999945
2017-06-30 08:00:00,1.5
2017-05-26 16:00:00,1.5699999999999947
2017-05-05 21:00:00,3.040000000000006
2017-07-10 21:00:00,1.4900000000000038
2017-06-07 04:00:00,2.779999999999988
2017-05-17 20:00:00,3.7999999999999945
2017-04-29 06:00:00,2.060000000000002
2017-06-14 13:00:00,1.6200000000000032
2017-07-02 09:00:00,1.3700000000000032
2017-05-02 23:00:00,1.990000000000005
2017-05-18 06:00:00,1.970000000000007
2017-06-15 23:00:00,1.7299999999999995
2017-05-20 19:00:00,1.1899999999999982
2017-06-08 18:00:00,1.7599999999999956
2017-05-30 03:00:00,1.5500000000000052
2017-06-25 20:00:00,4.240000000000007
2017-06-27 22:00:00,2.0799999999999987
2017-07-31 05:00:00,3.1100000000000105
2017-05-19 13:00:00,3.3600000000000105
2017-07-13 08:00:00,1.0699999999999956
2017-05-03 22:00:00,1.959999999999996
2017-05-16 19:00:00,1.894157797315556
2017-05-25 18:00:00,1.2700000000000038
2017-07-12 21:00:00,1.0699999999999956
2017-07-13 20:00:00,1.3300000000000052
2017-07-10 13:00:00,1.1200000000000028
2017-07-30 10:00:00,1.689999999999998
2017-06-03 04:00:00,1.92
2017-06-08 12:00:00,1.4900000000000038
2017-07-01 06:00:00,3.199999999999997
2017-06-10 06:00:00,2.2300000000000035
2017-05-29 22:00:00,1.009999999999999
2017-05-02 08:00:00,2.58999999999999
2017-07-04 08:00:00,4.120000000000004
2017-07-29 06:00:00,3.820000000000008
2017-05-18 08:00:00,2.3500000000000068
2017-05-28 11:00:00,1.030000000000001
2017-07-26 22:00:00,1.0200000000000022
2017-06-12 12:00:00,2.430000000000005
2017-05-27 14:00:00,1.0699999999999956
2017-05-11 00:00:00,4.149999999999987
2017-07-21 20:00:00,1.2299999999999964
2017-07-27 09:00:00,3.1499999999999893
2017-04-28 22:00:00,1.8399999999999967
2017-04-26 07:00:00,1.3199999999999952
2017-08-21 17:00:00,1.289999999999998
2017-07-29 02:00:00,2.3500000000000068
2017-05-01 21:00:00,3.190000000000004
2017-06-06 17:00:00,1.7400000000000044
2017-07-09 16:00:00,1.2100000000000015
2017-06-12 17:00:00,2.540000000000008
2017-07-31 09:00:00,5.240000000000007
2017-07-03 07:00:00,1.5999999999999988
2017-05-03 07:00:00,2.7099999999999915
2017-06-01 19:00:00,1.0800000000000034
2017-05-10 03:00:00,2.730000000000006
2017-07-27 03:00:00,2.0699999999999945
2017-07-07 08:00:00,1.3799999999999968
2017-05-13 20:00:00,3.629999999999996
2017-05-25 11:00:00,1.400000000000004
2017-07-08 21:00:00,1.5999999999999988
2017-07-26 20:00:00,1.0399999999999994
2017-06-16 21:00:00,1.4199999999999944
2017-07-28 04:00:00,2.0400000000000045
2017-07-08 15:00:00,1.3700000000000032
2017-07-30 16:00:00,2.9900000000000064
2017-05-20 00:00:00,1.0600000000000018
2017-05-16 00:00:00,2.199999999999993
2017-05-13 01:00:00,1.5399999999999994
2017-06-18 09:00:00,2.149999999999995
2017-07-15 19:00:00,1.6399999999999926
2017-07-01 13:00:00,1.1899999999999982
2017-06-16 02:00:00,1.6200000000000032
2017-07-29 08:00:00,2.970000000000013
2017-07-31 11:00:00,4.355
2017-06-24 05:00:00,3.209999999999996
2017-07-28 16:00:00,1.520000000000003
2017-06-16 22:00:00,1.4699999999999998
2017-05-12 20:00:00,2.8500000000000094
2017-07-03 06:00:00,1.6399999999999926
2017-05-12 10:00:00,1.0699999999999956
2017-07-05 11:00:00,1.280000000000001
2017-06-27 00:00:00,2.58999999999999
2017-07-18 12:00:00,1.520000000000003
2017-05-03 10:00:00,3.871451229182216
2017-04-24 13:00:00,4.067610075366665
2017-05-03 15:00:00,3.942823156224452
2017-05-29 01:00:00,1.3100000000000018
2017-05-08 17:00:00,1.9800000000000015
2017-06-20 19:00:00,3.139999999999989
2017-06-29 12:00:00,1.6100000000000074
2017-05-30 07:00:00,1.169999999999996
2017-05-08 15:00:00,2.800000000000008
2017-06-24 12:00:00,1.0999999999999963
2017-05-02 04:00:00,2.0500000000000065
2017-07-21 13:00:00,2.550000000000008
2017-05-23 21:00:00,2.4700000000000117
2017-06-09 04:00:00,1.3700000000000032
2017-07-28 09:00:00,3.4900000000000064
2017-08-27 10:00:00,1.689999999999998
2017-06-19 01:00:00,1.4799999999999964
2017-05-24 21:00:00,4.0900000000000025
2017-05-02 05:00:00,4.629999999999996
2017-07-14 22:00:00,3.1000000000000103
2017-05-23 03:00:00,3.230000000000008
2017-05-07 05:00:00,1.720000000000004
2017-06-01 17:00:00,1.1399999999999952
2017-06-04 10:00:00,1.0600000000000018
2017-06-06 20:00:00,2.6399999999999904
2017-05-17 19:00:00,2.019999999999998
2017-05-12 17:00:00,1.810000000000002
2017-06-14 11:00:00,1.939999999999998
2017-05-11 05:00:00,1.340000000000003
2017-07-02 10:00:00,2.4200000000000035
2017-08-21 19:00:00,1.2700000000000038
2017-06-30 22:00:00,1.400000000000004
2017-07-22 07:00:00,1.7799999999999951
2017-06-01 07:00:00,3.0500000000000043
2017-05-05 19:00:00,3.330000000000002
2017-05-19 06:00:00,3.97432357395333
2017-05-25 13:00:00,1.3300000000000052
2017-05-21 23:00:00,0.860000000000002
2017-05-27 02:00:00,3.889999999999989
2017-06-29 07:00:00,3.209999999999996
2017-07-18 15:00:00,1.520000000000003
2017-04-24 03:00:00,4.860152717176111
2017-06-17 23:00:00,1.910000000000004
2017-07-01 22:00:00,4.909999999999993
2017-05-20 09:00:00,3.4199999999999977
2017-05-12 13:00:00,2.0299999999999927
2017-04-24 05:00:00,4.701644188813888
2017-05-07 03:00:00,1.5500000000000052
2017-05-23 19:00:00,1.6999999999999944
2017-05-07 09:00:00,2.0699999999999945
2017-04-26 05:00:00,1.2299999999999964
2017-05-23 14:00:00,1.6999999999999944
2017-05-07 23:00:00,3.480000000000009
2017-06-17 07:00:00,1.4499999999999953
2017-05-02 02:00:00,2.25
2017-06-19 13:00:00,4.320000000000014
2017-07-18 17:00:00,1.9800000000000015
2017-07-08 01:00:00,1.0399999999999994
2017-06-08 09:00:00,1.25
2017-06-06 07:00:00,2.8999999999999906
2017-05-19 11:00:00,3.8170775623255566
2017-06-06 21:00:00,1.4300000000000048
2017-06-13 16:00:00,2.0400000000000045
2017-06-29 21:00:00,1.7599999999999956
2017-06-18 04:00:00,1.2100000000000015
2017-07-21 01:00:00,3.25
2017-05-25 21:00:00,1.4499999999999953
2017-07-15 23:00:00,1.409999999999997
2017-07-30 23:00:00,1.8999999999999968
2017-05-29 18:00:00,1.0500000000000025
2017-05-19 02:00:00,4.588558808683332
2017-07-22 05:00:00,1.9300000000000053
2017-05-16 01:00:00,2.1000000000000045
2017-07-02 13:00:00,1.5500000000000052
2017-05-12 05:00:00,1.4199999999999944
2017-05-19 08:00:00,3.667205956587775
2017-06-17 19:00:00,2.199999999999993
2017-05-12 11:00:00,1.2599999999999971
2017-05-09 14:00:00,4.830000000000013
2017-06-13 02:00:00,2.0799999999999987
2017-06-19 11:00:00,3.5599999999999903
2017-07-25 23:00:00,1.660000000000001
2017-05-18 13:00:00,4.707502774693333
2017-05-24 03:00:00,1.8399999999999967
2017-05-26 11:00:00,1.660000000000001
2017-07-30 17:00:00,2.6700000000000044
2017-05-15 15:00:00,1.8999999999999968
2017-06-28 21:00:00,1.9300000000000053
2017-06-12 06:00:00,2.569999999999994
2017-07-08 17:00:00,1.0500000000000025
2017-07-09 17:00:00,1.030000000000001
2017-06-29 15:00:00,2.4100000000000086
2017-05-07 08:00:00,2.970000000000013
2017-06-16 07:00:00,1.5999999999999988
2017-06-20 11:00:00,2.7599999999999936
2017-06-25 15:00:00,2.170000000000002
2017-07-13 19:00:00,1.3199999999999952
2017-04-27 15:00:00,3.3399999999999954
2017-05-16 22:00:00,2.481385932438333
2017-05-25 19:00:00,1.1500000000000037
2017-04-25 01:00:00,1.0699999999999956
2017-05-06 14:00:00,3.410000000000004
2017-07-05 18:00:00,1.8600000000000083
2017-05-02 10:00:00,2.0500000000000065
2017-05-23 08:00:00,3.9299999999999904
2017-06-05 13:00:00,1.8500000000000023
2017-06-23 20:00:00,1.8600000000000083
2017-06-12 19:00:00,1.6699999999999977
2017-04-28 19:00:00,2.0
2017-07-19 06:00:00,1.8500000000000023
2017-05-09 05:00:00,2.0
2017-06-24 06:00:00,3.089999999999992
2017-07-30 13:00:00,3.190000000000004
2017-06-12 18:00:00,1.7799999999999951
2017-07-19 08:00:00,1.2599999999999971
2017-05-28 05:00:00,1.1800000000000046
2017-06-30 02:00:00,1.8300000000000007
2017-07-26 03:00:00,2.0299999999999927
2017-06-25 10:00:00,2.4200000000000035
2017-06-27 20:00:00,2.209999999999994
2017-06-27 07:00:00,3.0
2017-05-22 01:00:00,1.0500000000000025
2017-05-09 06:00:00,3.170000000000001
2017-05-22 03:00:00,1.4900000000000038
2017-06-25 05:00:00,1.0900000000000027
2017-05-15 08:00:00,3.860000000000011
2017-07-09 14:00:00,1.2700000000000038
2017-07-09 21:00:00,1.3600000000000063
2017-05-27 21:00:00,1.1299999999999972
2017-04-24 02:00:00,4.899999999999985
2017-04-24 06:00:00,4.622389924633333
2017-06-29 20:00:00,1.409999999999997
2017-05-12 01:00:00,1.8999999999999968
2017-06-26 21:00:00,1.7400000000000044
2017-06-14 05:00:00,3.330000000000002
2017-05-29 23:00:00,1.3199999999999952
2017-05-15 10:00:00,4.899999999999985
2017-07-31 02:00:00,3.390000000000001
2017-05-06 18:00:00,3.160000000000007
2017-07-30 08:00:00,1.560000000000002
2017-04-25 04:00:00,1.340000000000003
2017-06-30 16:00:00,1.8300000000000007
2017-05-22 21:00:00,1.1599999999999973
2017-07-21 10:00:00,1.280000000000001
2017-06-13 17:00:00,2.199999999999993
2017-05-28 14:00:00,1.1299999999999972
2017-05-11 08:00:00,2.5
2017-06-01 12:00:00,3.139999999999989
2017-05-31 03:00:00,1.3300000000000052
2017-07-07 13:00:00,1.1599999999999973
2017-06-27 03:00:00,3.25
2017-05-27 23:00:00,1.0800000000000034
2017-04-24 07:00:00,4.543135660451666
2017-05-08 13:00:00,4.759999999999993
2017-06-05 05:00:00,1.8399999999999967
2017-04-25 02:00:00,1.340000000000003
2017-05-13 08:00:00,1.3100000000000018
2017-05-25 12:00:00,1.5699999999999947
2017-04-26 13:00:00,1.0600000000000018
2017-07-02 16:00:00,1.280000000000001
2017-04-29 16:00:00,2.4100000000000086
2017-05-13 21:00:00,3.789999999999998
2017-04-26 21:00:00,2.8500000000000094
2017-05-07 19:00:00,4.450000000000012
2017-05-06 16:00:00,3.6399999999999895
2017-05-01 08:00:00,1.289999999999998
