date,silica_concentrate
2017-06-23 01:00:00,1.9800000000000015
2017-06-26 20:00:00,1.6299999999999968
2017-06-04 18:00:00,1.5800000000000034
2017-04-27 21:00:00,3.320000000000002
2017-06-11 11:00:00,1.4799999999999964
2017-06-05 14:00:00,2.2599999999999945
2017-07-14 12:00:00,1.800000000000006
2017-04-28 02:00:00,2.9733364140483336
2017-06-12 20:00:00,2.569999999999994
2017-06-16 19:00:00,1.349999999999996
2017-04-26 11:00:00,0.8799999999999978
2017-07-12 04:00:00,1.6200000000000032
2017-05-22 19:00:00,1.2400000000000029
2017-05-07 13:00:00,2.149999999999995
2017-05-28 20:00:00,1.4499999999999953
2017-07-02 00:00:00,2.120000000000004
2017-07-17 02:00:00,1.4699999999999998
2017-06-19 14:00:00,3.629999999999996
2017-05-23 05:00:00,2.7200000000000126
2017-06-23 22:00:00,1.4900000000000038
2017-07-31 04:00:00,3.54
2017-05-27 00:00:00,1.280000000000001
2017-05-20 07:00:00,4.529999999999982
2017-07-03 12:00:00,1.6699999999999977
2017-06-04 12:00:00,1.2100000000000015
2017-07-12 22:00:00,0.9399999999999984
2017-06-19 00:00:00,1.75
2017-06-25 09:00:00,2.540000000000008
2017-04-27 02:00:00,1.2400000000000029
2017-06-24 21:00:00,1.0200000000000022
2017-06-23 08:00:00,1.7599999999999956
2017-04-29 02:00:00,1.560000000000002
2017-05-30 00:00:00,1.1800000000000046
2017-07-18 11:00:00,1.5
2017-07-12 17:00:00,1.0600000000000018
2017-05-05 20:00:00,2.329999999999997
2017-05-09 13:00:00,4.5600000000000005
2017-05-31 12:00:00,1.2599999999999971
2017-06-27 11:00:00,2.0799999999999987
2017-05-14 20:00:00,2.360000000000009
2017-06-17 02:00:00,1.5699999999999947
2017-05-22 15:00:00,1.800000000000006
2017-06-30 18:00:00,1.75
2017-07-15 00:00:00,2.8299999999999947
2017-06-28 02:00:00,2.189999999999998
2017-07-21 17:00:00,2.8899999999999904
2017-06-07 06:00:00,2.009999999999995
2017-05-04 07:00:00,3.470000000000016
2017-06-27 08:00:00,3.1100000000000105
2017-07-10 20:00:00,1.409999999999997
2017-04-30 20:00:00,1.8300000000000007
2017-06-20 23:00:00,2.360000000000009
2017-07-31 08:00:00,3.3600000000000105
2017-06-21 03:00:00,1.1599999999999973
2017-04-26 08:00:00,1.1299999999999972
2017-06-02 17:00:00,1.7099999999999989
2017-05-01 13:00:00,3.3399999999999954
2017-05-06 06:00:00,4.829253990284444
2017-04-26 18:00:00,3.7100000000000017
2017-05-23 17:00:00,4.320000000000014
2017-04-27 17:00:00,4.279999999999983
2017-06-17 10:00:00,2.220000000000009
2017-07-16 21:00:00,1.400000000000004
2017-05-04 08:00:00,2.6299999999999963
2017-05-02 03:00:00,2.0699999999999945
2017-06-10 00:00:00,2.430000000000005
2017-06-04 22:00:00,1.289999999999998
2017-05-01 22:00:00,2.689999999999998
2017-04-28 05:00:00,5.230000000000012
2017-07-05 22:00:00,1.4300000000000048
2017-05-23 13:00:00,1.6399999999999926
2017-07-08 22:00:00,1.0500000000000025
2017-06-14 12:00:00,1.6100000000000074
2017-05-03 08:00:00,3.850000000000013
2017-05-08 05:00:00,1.77
2017-05-19 12:00:00,3.512922437674445
2017-06-17 22:00:00,1.409999999999997
2017-06-08 03:00:00,1.009999999999999
2017-06-20 17:00:00,4.139999999999989
2017-04-29 07:00:00,1.1899999999999982
2017-07-31 03:00:00,4.720000000000018
2017-06-02 08:00:00,1.1500000000000037
2017-06-23 02:00:00,1.1500000000000037
2017-04-29 12:00:00,2.7400000000000064
2017-05-18 23:00:00,5.04923523472889
2017-04-27 23:00:00,1.1200000000000028
2017-07-18 20:00:00,1.7299999999999995
2017-07-01 09:00:00,1.6200000000000032
2017-06-11 07:00:00,2.439999999999998
2017-07-14 02:00:00,3.524279778393333
2017-07-12 03:00:00,1.6299999999999968
2017-07-28 07:00:00,3.230000000000008
2017-06-03 09:00:00,1.720000000000004
2017-06-14 18:00:00,1.2400000000000029
2017-05-16 17:00:00,1.5999999999999988
2017-05-07 16:00:00,3.029999999999986
2017-05-09 00:00:00,2.970000000000013
2017-07-25 19:00:00,2.009999999999995
2017-05-01 05:00:00,2.189999999999998
2017-07-09 09:00:00,1.400000000000004
2017-05-30 08:00:00,1.1500000000000037
2017-05-08 06:00:00,2.370000000000004
2017-07-01 08:00:00,2.2799999999999905
2017-04-29 04:00:00,1.6399999999999926
2017-04-25 23:00:00,3.0199999999999925
2017-07-01 19:00:00,4.409999999999996
2017-07-25 17:00:00,2.8399999999999888
2017-05-19 14:00:00,2.7699999999999934
2017-06-01 09:00:00,1.400000000000004
2017-07-25 22:00:00,3.139999999999989
2017-07-04 09:00:00,2.329999999999997
2017-04-24 00:00:00,4.360000000000011
2017-07-14 17:00:00,2.490000000000006
2017-04-28 16:00:00,3.271903146206111
2017-06-25 19:00:00,4.149999999999987
2017-05-30 11:00:00,1.0699999999999956
2017-07-01 07:00:00,4.289999999999994
2017-06-17 16:00:00,2.009999999999995
2017-06-03 17:00:00,1.2400000000000029
2017-06-20 21:00:00,2.2300000000000035
2017-06-25 18:00:00,4.360000000000011
2017-07-08 09:00:00,4.379999999999996
2017-07-03 03:00:00,1.1500000000000037
2017-05-17 14:00:00,2.959999999999993
2017-07-14 16:00:00,3.1499999999999893
2017-06-24 15:00:00,0.96
2017-04-29 14:00:00,3.330000000000002
2017-05-30 23:00:00,1.4799999999999964
2017-06-24 20:00:00,1.0500000000000025
2017-06-06 04:00:00,2.0500000000000065
2017-04-27 04:00:00,2.0799999999999987
2017-06-07 21:00:00,1.3499999999999996
2017-07-09 08:00:00,1.4199999999999944
2017-05-07 04:00:00,2.6700000000000044
2017-05-02 11:00:00,2.560000000000002
2017-06-19 10:00:00,4.669999999999987
2017-05-15 22:00:00,1.8399999999999967
2017-06-29 22:00:00,1.8999999999999968
2017-07-21 04:00:00,1.460000000000002
2017-07-03 08:00:00,1.4799999999999964
2017-08-29 22:00:00,2.970000000000013
2017-07-10 01:00:00,1.8199999999999947
2017-04-24 09:00:00,4.384627132089444
2017-05-19 15:00:00,2.2799999999999905
2017-06-01 01:00:00,2.1000000000000045
2017-05-08 12:00:00,4.350000000000014
2017-06-09 07:00:00,1.6399999999999926
2017-05-16 18:00:00,1.698415085608889
2017-06-10 09:00:00,1.990000000000005
2017-06-11 13:00:00,1.8799999999999968
2017-07-13 17:00:00,1.6200000000000032
2017-07-06 03:00:00,1.340000000000003
2017-05-20 02:00:00,1.219999999999999
2017-06-23 14:00:00,3.7000000000000046
2017-06-13 11:00:00,2.439999999999998
2017-05-21 21:00:00,1.2400000000000029
2017-06-02 10:00:00,1.8799999999999968
2017-07-22 00:00:00,1.800000000000006
2017-06-08 13:00:00,1.2400000000000029
2017-06-02 02:00:00,2.199999999999993
2017-05-23 11:00:00,4.990000000000007
2017-05-31 14:00:00,1.1899999999999982
2017-07-19 14:00:00,1.25
2017-06-28 00:00:00,2.220000000000009
2017-06-16 23:00:00,1.3799999999999968
2017-05-15 21:00:00,1.889999999999992
2017-05-30 02:00:00,1.2299999999999964
2017-07-05 06:00:00,1.910000000000004
2017-05-14 14:00:00,2.2900000000000063
2017-06-13 20:00:00,2.730000000000006
2017-06-04 07:00:00,1.3199999999999952
2017-06-02 06:00:00,2.810000000000002
2017-06-17 04:00:00,1.77
2017-06-13 23:00:00,4.965145631067222
2017-07-09 11:00:00,1.2299999999999964
2017-07-03 01:00:00,1.959999999999996
2017-07-03 05:00:00,3.459999999999999
2017-07-13 02:00:00,2.0799999999999987
2017-07-14 07:00:00,2.818613678372222
2017-06-09 10:00:00,1.92
2017-04-28 04:00:00,4.776663585951663
2017-06-05 16:00:00,1.4399999999999984
2017-07-12 18:00:00,1.0600000000000018
2017-05-30 06:00:00,1.0500000000000025
2017-07-05 14:00:00,2.620000000000004
2017-04-26 23:00:00,1.8399999999999967
2017-05-01 23:00:00,2.810000000000002
2017-06-22 21:00:00,1.0200000000000022
2017-06-12 09:00:00,2.0299999999999927
2017-07-12 15:00:00,1.1899999999999982
2017-06-06 01:00:00,4.445649278581106
2017-05-22 00:00:00,0.9199999999999984
2017-07-16 23:00:00,1.2100000000000015
2017-05-13 19:00:00,3.60990284525
2017-05-16 15:00:00,1.7900000000000025
2017-06-16 16:00:00,1.560000000000002
2017-06-09 19:00:00,1.7900000000000025
2017-06-06 06:00:00,2.0500000000000065
2017-07-27 00:00:00,1.2299999999999964
2017-05-20 17:00:00,1.3300000000000052
2017-07-30 20:00:00,1.8999999999999968
2017-06-29 02:00:00,1.9800000000000015
2017-05-29 06:00:00,1.3700000000000032
2017-05-03 16:00:00,3.950000000000007
2017-06-23 06:00:00,1.0999999999999963
2017-04-26 04:00:00,1.300000000000004
2017-06-01 06:00:00,1.689999999999998
2017-04-29 00:00:00,1.6999999999999944
2017-07-29 07:00:00,4.549999999999988
2017-06-08 22:00:00,1.5999999999999988
2017-06-26 17:00:00,1.939999999999998
2017-06-19 18:00:00,1.1599999999999973
2017-06-23 12:00:00,3.5299999999999843
2017-06-27 04:00:00,2.5
2017-07-30 12:00:00,3.139999999999989
2017-05-21 19:00:00,1.4900000000000038
2017-05-13 10:00:00,1.9499999999999935
2017-04-25 05:00:00,1.169999999999996
2017-06-25 11:00:00,1.990000000000005
2017-07-20 05:00:00,2.060000000000002
2017-06-12 21:00:00,2.0500000000000065
2017-05-03 13:00:00,3.91427438540834
2017-06-10 13:00:00,1.689999999999998
2017-05-21 09:00:00,4.691158113730556
2017-06-13 05:00:00,1.720000000000004
2017-06-20 01:00:00,1.6399999999999926
2017-06-17 00:00:00,1.3899999999999937
2017-05-26 03:00:00,1.25
2017-06-02 21:00:00,1.1800000000000046
2017-05-29 14:00:00,1.0699999999999956
2017-05-07 15:00:00,4.889999999999989
2017-06-02 03:00:00,1.939999999999998
2017-07-10 09:00:00,1.3899999999999937
2017-06-23 13:00:00,3.170000000000001
2017-07-02 07:00:00,2.9399999999999995
2017-07-19 18:00:00,1.25
2017-06-12 10:00:00,4.279999999999983
2017-06-18 11:00:00,2.1399999999999912
2017-04-29 18:00:00,1.4300000000000048
2017-07-05 23:00:00,1.3700000000000032
2017-05-25 07:00:00,1.0
2017-06-24 00:00:00,1.2400000000000029
2017-06-24 07:00:00,1.810000000000002
2017-06-09 15:00:00,2.7200000000000126
2017-06-12 23:00:00,1.7900000000000025
2017-06-17 18:00:00,1.8700000000000032
2017-06-26 18:00:00,1.8799999999999968
2017-06-27 19:00:00,3.120000000000004
2017-07-01 02:00:00,1.1399999999999952
2017-06-09 09:00:00,1.689999999999998
2017-07-12 05:00:00,1.409999999999997
2017-06-07 18:00:00,4.919999999999986
2017-06-02 05:00:00,2.0500000000000065
2017-06-01 10:00:00,2.300000000000008
2017-05-19 20:00:00,1.1599999999999973
2017-05-08 21:00:00,3.2900000000000027
2017-04-28 00:00:00,1.720000000000004
2017-05-19 10:00:00,3.970000000000017
2017-05-17 00:00:00,2.872871355853889
2017-05-03 20:00:00,1.6699999999999977
2017-06-17 12:00:00,1.939999999999998
2017-07-14 23:00:00,2.439999999999998
2017-06-29 05:00:00,1.2400000000000029
2017-06-28 03:00:00,2.1100000000000088
2017-05-26 12:00:00,2.4200000000000035
2017-04-27 03:00:00,1.560000000000002
2017-06-08 17:00:00,1.6399999999999926
2017-07-18 10:00:00,1.560000000000002
2017-07-26 12:00:00,1.4799999999999964
2017-05-09 11:00:00,5.049999999999985
2017-04-26 02:00:00,5.0
2017-07-04 07:00:00,4.120000000000004
2017-05-29 19:00:00,1.009999999999999
2017-07-19 09:00:00,1.3799999999999968
2017-07-06 22:00:00,4.730000000000011
2017-06-14 06:00:00,3.320000000000002
2017-07-08 00:00:00,1.520000000000003
2017-06-02 09:00:00,1.0399999999999994
2017-05-05 17:00:00,4.059999999999985
2017-06-11 08:00:00,1.8300000000000007
2017-05-19 22:00:00,1.030000000000001
2017-05-30 10:00:00,1.0800000000000034
2017-06-03 07:00:00,1.800000000000006
2017-07-19 10:00:00,1.2299999999999964
2017-06-01 23:00:00,1.810000000000002
2017-05-17 22:00:00,2.089999999999994
2017-06-20 02:00:00,2.699999999999992
2017-06-06 03:00:00,4.919999999999986
2017-07-03 10:00:00,1.0800000000000034
2017-05-27 15:00:00,1.0800000000000034
2017-05-01 02:00:00,1.990000000000005
2017-05-18 04:00:00,1.520000000000003
2017-07-27 17:00:00,1.3700000000000032
2017-06-13 22:00:00,4.929999999999982
2017-05-27 01:00:00,1.2299999999999964
2017-07-28 02:00:00,2.4100000000000086
2017-04-28 23:00:00,2.8500000000000094
2017-06-07 07:00:00,3.3600000000000105
2017-07-04 11:00:00,1.340000000000003
2017-07-28 01:00:00,3.3000000000000007
2017-06-03 00:00:00,1.280000000000001
2017-05-21 16:00:00,1.6299999999999968
2017-04-24 11:00:00,4.22611860372778
2017-05-17 05:00:00,3.851584914391111
2017-05-09 19:00:00,2.089999999999994
2017-06-18 12:00:00,2.430000000000005
2017-06-25 00:00:00,1.1299999999999972
2017-05-31 02:00:00,1.4300000000000048
2017-07-10 08:00:00,2.2300000000000035
2017-07-26 07:00:00,1.6999999999999944
2017-05-31 01:00:00,1.6699999999999977
2017-06-07 20:00:00,1.7299999999999995
2017-05-03 02:00:00,2.339999999999992
2017-06-09 20:00:00,1.8999999999999968
2017-07-08 04:00:00,1.4499999999999953
2017-05-08 14:00:00,3.6600000000000015
2017-05-13 07:00:00,1.77
2017-07-26 14:00:00,0.969999999999999
2017-06-17 09:00:00,2.439999999999998
2017-05-22 11:00:00,1.77
2017-06-16 04:00:00,1.7400000000000044
2017-06-03 15:00:00,1.660000000000001
2017-07-15 09:00:00,1.6999999999999944
2017-06-03 08:00:00,2.2900000000000063
2017-06-27 21:00:00,2.0799999999999987
2017-06-25 12:00:00,1.4900000000000038
2017-07-01 23:00:00,2.0799999999999987
2017-07-31 13:00:00,3.470000000000016
2017-05-22 17:00:00,2.9900000000000064
2017-04-24 23:00:00,1.0
2017-05-14 13:00:00,2.0299999999999927
2017-06-29 11:00:00,1.1200000000000028
2017-07-12 14:00:00,1.720000000000004
2017-05-13 12:00:00,3.33009715475
2017-05-18 20:00:00,4.600000000000015
2017-05-20 15:00:00,1.7299999999999995
2017-05-06 20:00:00,4.480000000000011
2017-06-10 12:00:00,1.3300000000000052
2017-06-26 19:00:00,1.6399999999999926
2017-07-08 23:00:00,1.7299999999999995
2017-06-16 00:00:00,1.720000000000004
2017-07-30 03:00:00,1.3600000000000063
2017-04-29 03:00:00,1.8300000000000007
2017-06-15 21:00:00,1.6500000000000004
2017-06-18 16:00:00,2.3199999999999945
2017-06-19 15:00:00,4.190000000000016
2017-07-08 14:00:00,1.2599999999999971
2017-06-30 21:00:00,2.560000000000002
2017-05-31 13:00:00,1.3899999999999937
2017-07-18 21:00:00,1.7299999999999995
2017-06-15 02:00:00,1.970000000000007
2017-05-02 20:00:00,1.59
2017-06-20 08:00:00,4.129999999999996
2017-07-14 10:00:00,1.6200000000000032
2017-08-27 12:00:00,1.4499999999999953
2017-06-04 14:00:00,1.25
2017-05-25 20:00:00,1.3799999999999968
2017-05-31 20:00:00,2.060000000000002
2017-06-25 21:00:00,3.809999999999988
2017-06-30 07:00:00,3.059999999999998
2017-07-15 10:00:00,1.7099999999999989
2017-06-28 18:00:00,2.209999999999994
2017-05-21 05:00:00,2.75
2017-05-24 22:00:00,5.080000000000015
2017-06-22 22:00:00,1.800000000000006
2017-06-21 04:00:00,1.7799999999999951
2017-06-05 03:00:00,1.520000000000003
2017-05-22 08:00:00,2.3799999999999963
2017-05-28 08:00:00,1.1299999999999972
2017-07-02 14:00:00,1.460000000000002
2017-07-18 16:00:00,1.8399999999999967
2017-06-23 07:00:00,1.0900000000000027
2017-06-04 15:00:00,1.4399999999999984
2017-05-01 04:00:00,2.0400000000000045
2017-06-02 11:00:00,1.009999999999999
2017-06-19 03:00:00,2.1000000000000045
2017-06-06 08:00:00,2.2799999999999905
2017-05-01 07:00:00,1.460000000000002
2017-05-29 10:00:00,1.009999999999999
2017-07-27 13:00:00,1.3100000000000018
2017-05-28 10:00:00,1.0600000000000018
2017-05-15 18:00:00,1.810000000000002
2017-05-09 01:00:00,1.8700000000000032
2017-05-29 09:00:00,1.009999999999999
2017-06-12 11:00:00,1.810000000000002
2017-06-06 00:00:00,4.129999999999998
2017-06-08 11:00:00,1.1899999999999982
2017-04-26 12:00:00,1.1100000000000043
2017-07-13 21:00:00,1.5099999999999962
2017-06-14 20:00:00,1.0999999999999963
2017-06-08 23:00:00,1.529999999999999
2017-06-03 21:00:00,1.219999999999999
2017-06-26 05:00:00,3.2599999999999936
2017-09-08 15:00:00,1.8399999999999967
2017-04-24 04:00:00,4.780898452994444
2017-06-15 16:00:00,2.4499999999999926
2017-07-14 13:00:00,4.730000000000011
2017-05-08 20:00:00,3.170000000000001
2017-07-19 07:00:00,1.92
2017-07-21 07:00:00,1.2299999999999964
2017-05-19 09:00:00,3.5899999999999976
2017-06-15 13:00:00,1.75
2017-06-18 23:00:00,1.9300000000000053
2017-06-06 15:00:00,1.7099999999999989
2017-07-18 19:00:00,1.280000000000001
2017-05-11 10:00:00,4.940000000000023
2017-07-03 15:00:00,2.199999999999993
2017-07-07 02:00:00,1.4199999999999944
2017-05-12 03:00:00,1.1599999999999973
2017-05-02 15:00:00,2.9800000000000075
2017-06-23 05:00:00,1.0
2017-06-25 22:00:00,5.330000000000016
2017-05-25 14:00:00,1.1500000000000037
2017-04-26 16:00:00,1.1800000000000046
2017-07-27 16:00:00,2.8299999999999947
2017-06-01 21:00:00,1.169999999999996
2017-06-06 11:00:00,1.8700000000000032
2017-07-04 05:00:00,1.959999999999996
2017-06-21 00:00:00,1.59
2017-06-23 23:00:00,1.289999999999998
2017-05-20 12:00:00,1.9300000000000053
2017-06-14 00:00:00,5.035048543689446
2017-05-29 07:00:00,1.1800000000000046
2017-05-17 09:00:00,2.1100000000000088
2017-05-22 07:00:00,2.680000000000006
